2021-03-21 09:24:34.164297,84,32.2
2021-03-21 09:24:39.192719,84,32.2
2021-03-21 09:24:44.212208,84,32.2
2021-03-21 09:24:49.227367,84,32.2
2021-03-21 09:24:54.237729,84,32.2
